fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,player,pos,tm
37.199999999999996,68.5,0.33975,14.5,34.5,0.273,19.8,40.8,0.31525,0.279,14.0,27.599999999999998,11.4,53.95,66.3,7.2,8.4,2.6,10.5,24.5,126.69999999999999,2020,Juancho Hernangómez,PF,MIN
277.8,503.0,0.34500000000000003,32.0,115.5,0.18005000000000002,239.39999999999998,465.0,0.33475000000000005,0.246,129.0,211.2,90.6,306.15000000000003,404.3,79.2,30.599999999999998,14.3,144.75,124.6,873.5999999999999,2020,Julius Randle,PF,NYK
5.0,26.599999999999998,0.1578,4.5,21.75,0.1656,1.6,4.5,0.222,0.171,1.0,2.2,0.4,10.0,10.5,4.0,0.0,3.0,3.2,8.450000000000001,19.599999999999998,2020,Justin Anderson,SG,BRK
83.2,243.0,0.2568,87.10000000000001,215.15,0.32400000000000007,29.6,62.0,0.26235,0.283,26.5,36.85,14.4,103.0,119.0,37.2,60.9,25.3,30.799999999999997,89.05,422.09999999999997,2020,Justin Holiday,SF,IND
81.0,170.5,0.29700000000000004,24.0,81.5,0.1911,52.199999999999996,106.8,0.31785,0.233,21.0,30.0,16.2,82.55,100.10000000000001,20.8,9.0,6.5,10.5,48.3,251.99999999999997,2020,Justin Jackson,PF,DAL
14.0,42.0,0.2502,5.8500000000000005,18.85,0.248,10.4,22.0,0.26015,0.235,5.0,11.55,2.7,13.0,16.0,7.2,4.199999999999999,4.95,5.6,11.05,62.3,2020,Justin James,SF,SAC
2.8,4.0,0.36000000000000004,0.3,1.2,0.125,2.4000000000000004,4.800000000000001,0.4,0.27,0.0,0.0,0.8,3.2,4.0,0.8,0.0,0.0,1.6,3.2,6.3,2020,Justin Patton,C,OKC
4.0,9.600000000000001,0.2502,1.9500000000000002,3.25,0.48,1.2,4.8999999999999995,0.143,0.271,0.0,0.0,0.4,2.2,2.75,5.6000000000000005,0.0,0.5,2.0999999999999996,1.3,9.75,2020,Justin Robinson,PG,WAS
5.6000000000000005,16.0,0.21,1.3,6.5,0.16000000000000003,3.0,7.0,0.25,0.2,2.4000000000000004,3.0,0.0,2.75,2.75,5.6000000000000005,1.6,0.0,2.0999999999999996,3.25,14.25,2020,Justin Wright-Foreman,PG,UTA
25.0,90.3,0.2328,4.5,20.25,0.1776,17.6,51.0,0.2155,0.2055,9.0,14.850000000000001,6.4,28.5,36.5,22.0,4.8999999999999995,2.5,19.200000000000003,24.7,86.8,2020,Justise Winslow,SG,MIA
37.8,43.6,0.4455,0.6,3.0,0.1,41.6,79.2,0.42000000000000004,0.303,21.7,28.0,18.400000000000002,47.2,65.60000000000001,12.8,6.6,12.8,15.200000000000001,31.200000000000003,98.69999999999999,2020,Jusuf Nurkić,C,POR
9.0,13.0,0.43274999999999997,1.5,4.0,0.24375000000000002,7.199999999999999,10.799999999999999,0.43355000000000005,0.3175,1.5,2.4,6.0,12.35,18.85,2.4000000000000004,0.6,1.3,4.5,13.299999999999999,25.2,2020,Juwan Morgan,PF,UTA
15.200000000000001,35.2,0.2592,3.25,10.4,0.2504,8.4,19.599999999999998,0.25,0.2445,5.6000000000000005,8.25,0.8,3.8500000000000005,4.95,16.8,4.0,1.0,5.6,4.55,37.5,2020,Kadeem Allen,PG,NYK
221.2,248.8,0.4572,34.199999999999996,83.1,0.206,161.60000000000002,276.0,0.4688,0.36,125.99999999999999,180.8,76.0,226.4,302.40000000000003,61.2,19.8,33.6,88.0,93.60000000000001,648.1999999999999,2020,Karl-Anthony Towns,C,MIN
212.8,566.5,0.282,79.95,211.25,0.3024,163.60000000000002,323.20000000000005,0.27830000000000005,0.262,178.0,221.10000000000002,24.3,174.0,201.0,112.0,72.1,18.150000000000002,104.3,73.45,1080.1,2020,Kawhi Leonard,SF,LAC
60.0,117.0,0.32025,17.0,51.5,0.21450000000000002,39.6,78.6,0.3276,0.25,27.0,45.0,15.0,66.3,82.55,12.0,11.4,15.600000000000001,12.75,30.099999999999998,201.6,2020,Keita Bates-Diop,PF,TOT
52.199999999999996,103.0,0.3165,15.5,47.0,0.21450000000000002,33.6,67.2,0.325,0.249,23.0,39.0,12.6,57.85,71.5,12.0,10.2,13.0,10.5,25.2,175.7,2020,Keita Bates-Diop,PF,MIN
5.2,14.0,0.2784,1.9500000000000002,5.8500000000000005,0.2664,4.0,7.6000000000000005,0.28930000000000006,0.259,4.0,5.5,1.8,6.5,8.5,0.0,1.4,2.2,2.0999999999999996,4.55,25.9,2020,Keita Bates-Diop,SF,DEN
28.400000000000002,90.5,0.2352,16.25,62.400000000000006,0.20800000000000002,18.400000000000002,34.0,0.29755000000000004,0.2305,15.0,17.05,5.4,42.0,48.0,9.200000000000001,4.8999999999999995,4.95,14.0,33.15,137.89999999999998,2020,Kelan Martin,SF,MIN
21.200000000000003,44.5,0.3576,8.450000000000001,14.3,0.4728,16.0,26.8,0.32835000000000003,0.3345,17.5,24.200000000000003,4.5,23.5,28.5,6.0,9.799999999999999,1.1,9.1,18.2,107.8,2020,Keldon Johnson,SF,SAS
128.79999999999998,159.20000000000002,0.4158,28.5,70.2,0.203,71.2,131.20000000000002,0.43440000000000006,0.34919999999999995,60.199999999999996,80.0,35.2,208.8,244.0,46.400000000000006,27.0,18.400000000000002,56.800000000000004,138.4,384.29999999999995,2020,Kelly Olynyk,C,MIA
149.20000000000002,413.0,0.2712,70.2,199.55,0.2816,106.0,207.60000000000002,0.28105,0.2585,96.0,135.3,30.150000000000002,147.0,180.5,34.0,49.699999999999996,22.0,58.099999999999994,124.80000000000001,732.1999999999999,2020,Kelly Oubre Jr.,SF,PHO
302.40000000000003,711.2,0.255,117.0,307.45,0.3048,118.8,291.2,0.238,0.263,167.20000000000002,181.5,14.4,99.55000000000001,119.35000000000001,214.4,38.400000000000006,14.0,81.89999999999999,59.15,858.75,2020,Kemba Walker,PG,BOS
320.8,731.2,0.26339999999999997,89.05,254.15,0.27999999999999997,158.4,366.09999999999997,0.2525,0.257,68.0,75.0,8.4,87.45,99.00000000000001,176.0,44.800000000000004,7.5,79.8,98.8,768.0,2020,Kendrick Nunn,PG,MIA
30.599999999999998,73.5,0.26025,12.5,48.5,0.16770000000000002,15.6,30.0,0.338,0.216,4.5,15.6,30.599999999999998,87.75,120.9,22.8,16.2,13.65,16.5,61.599999999999994,95.19999999999999,2020,Kenrich Williams,PF,NOP
80.0,267.0,0.22499999999999998,54.6,158.6,0.2752,46.400000000000006,116.0,0.22000000000000003,0.2265,56.5,80.85000000000001,12.15,133.5,147.0,37.2,51.8,22.0,63.699999999999996,127.4,417.9,2020,Kent Bazemore,SF,TOT
45.2,163.0,0.20819999999999997,36.4,111.15,0.2616,22.8,62.0,0.20240000000000002,0.2165,29.0,39.6,5.8500000000000005,79.5,86.0,24.400000000000002,31.499999999999996,17.05,42.0,78.65,237.99999999999997,2020,Kent Bazemore,SF,POR
34.800000000000004,104.0,0.25079999999999997,18.2,47.45,0.30720000000000003,23.6,54.0,0.24035,0.243,27.5,41.25,6.3,54.0,61.0,12.8,20.299999999999997,4.95,21.7,48.75,179.89999999999998,2020,Kent Bazemore,SF,SAC
118.5,354.9,0.2802,69.0,179.25,0.30800000000000005,58.0,134.0,0.2705,0.279,39.5,56.1,15.200000000000001,52.0,71.0,55.5,39.9,7.0,49.6,83.2,451.49999999999994,2020,Kentavious Caldwell-Pope,SG,LAL
4.2,13.5,0.19425,1.5,10.0,0.0975,2.4,4.2,0.37115,0.1575,0.0,0.0,0.6,7.15,7.800000000000001,2.0,0.6,0.65,0.0,2.8,11.899999999999999,2020,Kevin Hervey,PF,OKC
126.0,427.0,0.24779999999999996,95.25,250.5,0.30400000000000005,50.0,138.0,0.2265,0.2585,26.5,35.2,14.0,96.5,114.0,106.5,35.699999999999996,13.5,69.60000000000001,90.35000000000001,478.79999999999995,2020,Kevin Huerter,SG,ATL
57.6,200.5,0.21539999999999998,42.25,129.35,0.2616,31.6,80.80000000000001,0.21505000000000002,0.22,33.0,55.550000000000004,12.6,78.0,92.0,24.400000000000002,16.099999999999998,15.400000000000002,31.499999999999996,68.9,293.29999999999995,2020,Kevin Knox,SF,NYK
196.2,363.5,0.3375,73.0,195.0,0.2431,108.6,202.2,0.34905,0.275,93.5,131.4,32.4,320.45,355.55,71.2,19.8,12.35,105.0,62.99999999999999,690.9,2020,Kevin Love,PF,CLE
74.4,210.5,0.2652,34.45,102.7,0.268,53.2,105.2,0.27830000000000005,0.2525,36.5,55.550000000000004,9.9,70.0,81.0,43.6,32.199999999999996,7.700000000000001,65.1,87.75,348.59999999999997,2020,Kevin Porter Jr.,SF,CLE
20.299999999999997,31.6,0.3303,0.3,4.2,0.0355,22.400000000000002,52.0,0.3448,0.2238,6.3,9.600000000000001,22.400000000000002,30.400000000000002,52.800000000000004,8.0,7.199999999999999,4.800000000000001,9.600000000000001,27.200000000000003,47.599999999999994,2020,Kevon Looney,C,GSW
51.099999999999994,57.2,0.459,0.0,0.3,0.0,58.400000000000006,113.60000000000001,0.4112,0.306,46.199999999999996,80.80000000000001,72.8,103.2,176.0,20.0,12.0,18.400000000000002,24.8,72.8,148.39999999999998,2020,Khem Birch,C,ORL
188.4,473.5,0.29819999999999997,95.55,230.1,0.332,129.6,237.20000000000002,0.30030000000000007,0.2875,104.0,124.85000000000001,19.8,169.0,191.0,106.0,37.099999999999994,3.8500000000000005,95.89999999999999,92.3,907.9,2020,Khris Middleton,SF,MIL
2.5,11.899999999999999,0.17639999999999997,3.75,10.5,0.2856,0.0,1.5,0.0,0.2205,1.0,2.2,0.4,0.0,0.5,1.5,2.0999999999999996,0.0,2.4000000000000004,5.8500000000000005,11.899999999999999,2020,Khyri Thomas,SG,DET
1.7999999999999998,1.5,0.75,0.0,0.0,0.0,1.7999999999999998,1.7999999999999998,0.65,0.5,0.5,1.2,1.2,0.65,1.9500000000000002,0.8,0.0,0.0,0.75,1.4,4.8999999999999995,2020,Kostas Antetokounmpo,PF,LAL
121.60000000000001,273.6,0.26639999999999997,18.85,72.8,0.20720000000000002,73.8,161.0,0.2675,0.2435,32.0,40.5,9.200000000000001,89.65,102.30000000000001,138.4,80.80000000000001,8.5,47.599999999999994,102.7,279.75,2020,Kris Dunn,PG,CHI
278.59999999999997,372.8,0.3843,42.6,120.89999999999999,0.176,204.8,423.20000000000005,0.3872,0.3018,158.2,226.4,80.0,352.0,432.0,40.800000000000004,24.599999999999998,92.0,73.60000000000001,148.0,814.8,2020,Kristaps Porziņģis,C,DAL
107.2,256.8,0.2502,21.45,69.55,0.2464,60.599999999999994,149.79999999999998,0.236,0.2345,27.200000000000003,30.75,9.600000000000001,53.35,66.55000000000001,104.80000000000001,35.2,5.0,49.0,66.3,251.25,2020,Ky Bowman,PG,GSW
0.7,0.8,0.45,0.0,0.0,0.0,0.8,1.6,0.4,0.3,0.0,0.0,1.6,0.8,2.4000000000000004,0.0,0.0,0.0,0.8,0.8,1.4,2020,Kyle Alexander,C,MIA
62.800000000000004,165.5,0.2844,15.600000000000001,55.25,0.2256,53.2,98.4,0.29755000000000004,0.2555,26.0,42.900000000000006,26.1,113.5,142.5,64.8,37.8,20.35,46.199999999999996,72.15,273.0,2020,Kyle Anderson,SF,MEM
1.0,3.5,0.24,0.0,2.25,0.0,0.8,1.0,0.5,0.2,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.65,2.8,2020,Kyle Guy,SG,SAC
50.400000000000006,146.5,0.258,64.35000000000001,154.05,0.33440000000000003,10.8,22.400000000000002,0.2651,0.2995,17.5,22.55,6.75,53.5,61.0,27.200000000000003,18.2,6.6000000000000005,33.599999999999994,50.7,270.2,2020,Kyle Korver,SF,MIL
174.6,334.0,0.327,43.0,136.0,0.2054,123.0,237.6,0.3367,0.25,57.0,93.0,31.2,143.65,177.45000000000002,32.0,16.8,16.900000000000002,68.25,88.19999999999999,547.4,2020,Kyle Kuzma,PF,LAL
267.2,642.4000000000001,0.2496,106.60000000000001,302.90000000000003,0.2816,102.0,235.89999999999998,0.252,0.259,235.20000000000002,257.25,12.8,143.0,160.60000000000002,346.40000000000003,65.60000000000001,13.0,124.6,123.5,844.5,2020,Kyle Lowry,PG,TOR
29.4,34.0,0.4446,2.1,8.1,0.1295,28.0,46.400000000000006,0.4824,0.321,7.699999999999999,16.0,27.200000000000003,65.60000000000001,92.80000000000001,20.400000000000002,4.2,19.200000000000003,16.0,29.6,71.39999999999999,2020,Kyle O'Quinn,C,PHI
159.20000000000002,332.8,0.2868,36.4,92.3,0.31520000000000004,85.8,191.79999999999998,0.261,0.273,75.2,76.5,8.8,44.550000000000004,56.650000000000006,102.4,21.6,5.0,36.4,34.45,411.0,2020,Kyrie Irving,PG,BRK
1.7999999999999998,2.5,0.44999999999999996,0.0,0.5,0.0,1.7999999999999998,2.4,0.48750000000000004,0.3,0.5,1.2,0.6,2.6,3.25,0.4,1.2,0.65,0.75,1.4,4.8999999999999995,2020,KZ Okpala,PF,MIA
273.7,317.20000000000005,0.4437,18.3,47.1,0.1945,264.0,508.8,0.4152,0.3192,110.6,152.8,82.4,231.20000000000002,313.6,51.6,21.599999999999998,69.60000000000001,59.2,102.4,700.6999999999999,2020,LaMarcus Aldridge,C,SAS
4.8,11.5,0.261,2.0,6.5,0.20020000000000002,2.4,6.0,0.26,0.2175,2.0,2.4,1.2,7.15,8.450000000000001,2.4000000000000004,0.0,0.0,4.5,7.699999999999999,16.799999999999997,2020,Lance Thomas,PF,BRK
79.0,273.7,0.2424,83.25,222.0,0.30000000000000004,18.8,47.5,0.2475,0.273,32.5,41.800000000000004,2.4000000000000004,47.0,50.0,49.5,14.0,5.0,33.6,92.3,344.4,2020,Landry Shamet,SG,LAC
118.0,379.4,0.261,99.0,248.25,0.31920000000000004,41.6,105.5,0.2465,0.2785,36.5,46.75000000000001,13.200000000000001,58.0,74.5,50.5,33.599999999999994,5.5,32.0,62.400000000000006,473.9,2020,Langston Galloway,SG,DET
137.4,215.5,0.39825,28.0,79.5,0.2288,103.8,163.2,0.41340000000000005,0.298,25.0,44.4,63.599999999999994,196.95000000000002,265.85,49.2,33.6,14.3,45.0,63.699999999999996,394.79999999999995,2020,Larry Nance Jr.,PF,CLE
150.6,295.5,0.31875,54.5,158.5,0.2236,85.2,164.4,0.3367,0.2585,63.0,91.8,36.0,164.45000000000002,203.45000000000002,29.6,25.2,14.950000000000001,60.75,67.19999999999999,515.9,2020,Lauri Markkanen,PF,CHI
514.4,1042.4,0.2958,96.2,276.25,0.2784,297.0,614.5999999999999,0.282,0.275,211.20000000000002,285.75,26.400000000000002,252.45000000000002,288.75,547.2,62.400000000000006,18.0,182.7,76.7,1273.5,2020,LeBron James,PG,LAL
76.0,249.89999999999998,0.2556,30.75,75.75,0.32480000000000003,44.400000000000006,128.0,0.217,0.2415,22.0,33.550000000000004,9.200000000000001,58.0,69.5,34.0,22.4,7.0,35.2,50.7,272.29999999999995,2020,Lonnie Walker IV,SG,SAS
221.60000000000002,549.6,0.24180000000000001,96.2,256.75,0.30000000000000004,77.39999999999999,204.39999999999998,0.221,0.2555,34.4,57.0,28.400000000000002,171.60000000000002,210.65,350.40000000000003,70.4,19.0,135.1,83.2,558.75,2020,Lonzo Ball,PG,NOP
312.8,748.8000000000001,0.25079999999999997,72.15,204.75,0.2816,168.0,434.7,0.2255,0.2385,233.60000000000002,254.25,12.4,93.50000000000001,110.55000000000001,292.0,34.4,6.0,127.39999999999999,52.0,888.75,2020,Lou Williams,PG,LAC
3.2,10.5,0.2286,2.6,7.15,0.2912,1.6,4.0,0.22000000000000003,0.238,0.0,1.6500000000000001,0.45,4.5,5.0,2.0,1.4,0.0,1.4,6.5,14.0,2020,Louis King,SF,DET
1.2,2.5,0.30000000000000004,0.0,1.0,0.0,1.2,1.7999999999999998,0.43355000000000005,0.2,0.5,1.2,0.6,0.65,1.3,0.0,1.2,0.0,0.75,0.0,3.5,2020,Luc Mbah a Moute,PF,HOU
34.4,109.0,0.2364,19.5,65.65,0.2376,22.400000000000002,46.800000000000004,0.26345,0.2315,21.0,29.150000000000002,10.8,28.5,40.5,10.8,21.7,2.2,15.399999999999999,63.050000000000004,170.79999999999998,2020,Luguentz Dort,SF,OKC
464.8,1004.0,0.2778,111.15,351.65000000000003,0.2528,246.0,499.79999999999995,0.287,0.2655,340.8,421.5,31.200000000000003,272.25,315.15000000000003,430.40000000000003,49.6,7.0,182.0,99.45,1319.25,2020,Luka Dončić,PG,DAL
3.0,8.0,0.23475000000000001,1.5,4.0,0.24375000000000002,1.2,4.8,0.1625,0.203,1.5,2.4,0.6,5.8500000000000005,6.5,2.4000000000000004,0.0,1.3,1.5,4.199999999999999,11.2,2020,Luka Šamanić,PF,SAS
75.5,239.39999999999998,0.2652,54.75,137.25,0.31920000000000004,31.200000000000003,79.5,0.2455,0.274,33.5,41.25,3.6,44.5,49.0,57.5,8.399999999999999,3.0,34.4,42.25,309.4,2020,Luke Kennard,SG,DET
57.4,74.8,0.3951,9.299999999999999,32.4,0.1435,40.800000000000004,63.2,0.5168,0.3126,14.0,22.400000000000002,17.6,49.6,67.2,12.8,6.6,20.8,11.200000000000001,43.2,150.5,2020,Luke Kornet,C,CHI
260.8,595.2,0.2628,48.75,149.5,0.26080000000000003,150.6,359.79999999999995,0.244,0.2445,132.8,139.5,18.400000000000002,118.80000000000001,144.10000000000002,304.8,28.0,5.0,91.69999999999999,63.7,669.75,2020,Malcolm Brogdon,PG,IND
4.800000000000001,14.5,0.24839999999999998,5.2,14.3,0.2912,1.6,2.8000000000000003,0.31405,0.276,1.5,4.4,0.9,7.0,8.0,4.4,3.5,1.1,2.8,11.700000000000001,24.5,2020,Malcolm Miller,SF,TOR
113.5,373.79999999999995,0.255,80.25,207.0,0.3104,48.0,129.0,0.2325,0.2625,27.0,36.300000000000004,7.2,65.0,74.0,37.5,28.0,4.0,45.6,50.050000000000004,430.5,2020,Malik Beasley,SG,TOT
58.5,210.7,0.2334,43.5,120.75,0.288,23.6,70.0,0.2105,0.2425,16.5,20.900000000000002,3.6,34.0,38.5,24.0,21.7,3.0,28.8,32.5,227.49999999999997,2020,Malik Beasley,SG,DEN
55.0,163.1,0.28319999999999995,36.75,86.25,0.3408,24.400000000000002,59.0,0.2585,0.2885,10.5,15.400000000000002,3.6,31.0,35.5,13.5,6.3,1.0,16.8,17.55,203.0,2020,Malik Beasley,SG,MIN
106.0,341.59999999999997,0.26039999999999996,43.5,153.0,0.22719999999999999,61.6,142.0,0.271,0.247,41.0,55.00000000000001,10.8,65.0,78.5,57.0,17.5,8.0,61.6,48.1,394.79999999999995,2020,Malik Monk,SG,CHO
0.0,1.4,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.4,2020,Malik Newman,SG,CLE
83.3,111.60000000000001,0.3843,17.099999999999998,44.4,0.1925,49.6,104.80000000000001,0.3784,0.3174,25.2,39.2,24.8,195.20000000000002,220.0,58.800000000000004,20.4,30.400000000000002,47.2,99.2,231.7,2020,Marc Gasol,C,TOR
61.5,219.79999999999998,0.2352,50.25,133.5,0.3008,22.400000000000002,68.0,0.206,0.249,24.0,31.900000000000002,2.8000000000000003,46.0,49.5,34.5,8.399999999999999,0.5,15.200000000000001,29.25,252.7,2020,Marco Belinelli,SG,SAS
142.0,405.0,0.2628,92.3,226.20000000000002,0.3264,85.2,184.8,0.25355000000000005,0.263,90.5,121.00000000000001,26.55,126.0,155.5,34.4,32.9,16.5,67.89999999999999,117.0,723.0999999999999,2020,Marcus Morris,SF,TOT
112.4,318.0,0.2652,75.4,171.6,0.3512,66.0,148.8,0.24420000000000003,0.2665,81.5,108.9,21.6,92.5,116.5,23.6,23.799999999999997,9.350000000000001,51.099999999999994,83.2,588.6999999999999,2020,Marcus Morris,SF,NYK
44.4,87.0,0.31875,13.0,42.0,0.2015,28.799999999999997,54.0,0.34645000000000004,0.25,9.0,13.2,6.6,43.550000000000004,50.7,10.8,7.8,8.450000000000001,18.0,36.4,134.39999999999998,2020,Marcus Morris,PF,LAC
128.0,477.4,0.22499999999999998,102.75,296.25,0.2776,47.6,143.5,0.2075,0.238,63.5,83.60000000000001,16.8,91.5,112.5,145.5,70.69999999999999,14.5,82.4,105.3,543.1999999999999,2020,Marcus Smart,SG,BOS
1.5,8.399999999999999,0.15,1.5,4.5,0.2664,0.4,3.0,0.0835,0.1665,1.5,2.2,0.4,3.0,3.5,0.5,0.0,0.5,2.4000000000000004,2.6,7.699999999999999,2020,Marial Shayok,SG,PHI
55.199999999999996,109.0,0.3165,12.0,39.0,0.20020000000000002,40.8,84.0,0.3159,0.2385,24.0,35.4,18.0,100.10000000000001,119.60000000000001,20.0,21.599999999999998,5.8500000000000005,31.5,74.89999999999999,179.2,2020,Mario Hezonja,PF,POR
287.2,617.6,0.279,23.400000000000002,87.75,0.2136,193.79999999999998,445.9,0.2535,0.244,92.80000000000001,119.25,16.400000000000002,108.35000000000001,130.9,295.2,72.0,5.5,102.89999999999999,92.3,652.5,2020,Markelle Fultz,PG,ORL
121.8,229.0,0.33225,44.0,114.0,0.2509,69.0,138.0,0.325,0.2695,33.0,51.0,24.0,115.7,141.70000000000002,30.8,18.599999999999998,11.05,57.0,93.1,392.0,2020,Markieff Morris,PF,TOT
105.0,194.5,0.3375,37.5,94.5,0.25805,60.0,120.0,0.325,0.273,30.5,47.4,14.399999999999999,96.85000000000001,112.45,27.6,15.6,7.15,52.5,72.8,340.2,2020,Markieff Morris,PF,DET
16.8,34.5,0.3045,6.5,19.5,0.21645000000000003,9.0,18.0,0.325,0.25,2.5,3.5999999999999996,9.6,18.85,29.25,3.2,3.0,3.9000000000000004,4.5,20.299999999999997,51.8,2020,Markieff Morris,PF,LAL
31.0,109.89999999999999,0.237,18.75,62.25,0.24080000000000001,14.8,37.0,0.25,0.2375,12.0,14.3,5.6000000000000005,29.5,36.5,22.5,8.399999999999999,4.0,28.8,22.1,121.1,2020,Marko Guduric,SG,MEM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.6,0.0,0.0,0.8,0.0,2020,Marques Bolden,C,CLE
126.0,192.5,0.40875000000000006,4.0,19.5,0.13325,121.19999999999999,207.6,0.3796,0.278,60.0,93.6,68.39999999999999,163.15,237.25,45.6,23.4,40.300000000000004,58.5,85.39999999999999,383.59999999999997,2020,Marquese Chriss,PF,GSW
54.599999999999994,66.8,0.4203,1.2,6.6,0.091,59.2,116.0,0.40800000000000003,0.2874,17.5,24.8,23.200000000000003,54.400000000000006,77.60000000000001,4.0,3.5999999999999996,9.600000000000001,14.4,34.4,129.5,2020,Marvin Bagley III,C,SAC
71.39999999999999,133.5,0.3345,28.0,78.0,0.23335,37.8,66.6,0.3692,0.2755,24.5,34.199999999999996,18.0,99.45,118.95,24.0,21.599999999999998,19.5,24.75,72.1,240.1,2020,Marvin Williams,PF,TOT
56.4,105.0,0.336,22.0,58.5,0.2444,30.0,55.8,0.3497,0.276,21.5,30.0,9.0,61.1,70.85000000000001,16.400000000000002,15.6,14.3,18.75,49.699999999999996,192.5,2020,Marvin Williams,PF,CHO
15.0,28.5,0.32925,6.0,19.5,0.20020000000000002,7.8,10.799999999999999,0.4693,0.272,3.0,4.2,9.0,38.35,48.1,7.6000000000000005,6.0,5.2,6.0,22.4,47.599999999999994,2020,Marvin Williams,PF,MIL
123.89999999999999,115.2,0.5535,0.0,1.5,0.0,141.6,226.4,0.5,0.369,58.099999999999994,124.0,78.4,175.20000000000002,253.60000000000002,61.6,19.8,30.400000000000002,65.60000000000001,114.4,305.9,2020,Mason Plumlee,C,DEN
56.0,185.5,0.25379999999999997,42.0,117.75,0.2856,22.400000000000002,54.0,0.2595,0.264,12.5,22.55,17.6,31.5,53.5,39.5,65.8,23.5,40.800000000000004,91.65,213.5,2020,Matisse Thybulle,SG,PHI
0.5,2.8,0.15,0.0,1.5,0.0,0.4,1.0,0.25,0.125,0.0,0.0,0.0,1.5,1.5,0.5,1.4,0.5,0.0,0.65,1.4,2020,Matt Mooney,SG,CLE
36.5,105.0,0.29219999999999996,35.25,74.25,0.38,10.4,25.5,0.255,0.3215,4.5,6.6000000000000005,3.6,26.0,30.5,11.0,7.0,0.5,12.8,24.7,141.39999999999998,2020,Matt Thomas,SG,TOR
49.6,140.0,0.21239999999999998,13.65,59.15,0.18480000000000002,24.599999999999998,58.8,0.244,0.207,25.6,27.75,7.2,31.35,41.25,144.0,16.0,1.0,41.3,50.7,132.75,2020,Matthew Dellavedova,PG,CLE
85.2,141.5,0.3765,17.0,49.0,0.22555,64.8,111.0,0.3796,0.281,19.5,39.6,33.0,120.25,156.0,27.200000000000003,34.8,21.45,39.75,103.6,249.89999999999998,2020,Maurice Harkless,PF,TOT
67.2,108.5,0.387,13.5,36.5,0.2405,51.0,86.39999999999999,0.3835,0.289,12.0,25.2,28.2,99.45,130.0,19.200000000000003,29.4,19.5,34.5,84.0,192.5,2020,Maurice Harkless,PF,LAC
12.0,33.0,0.273,4.55,16.25,0.22400000000000003,9.200000000000001,16.400000000000002,0.30855000000000005,0.254,7.5,13.200000000000001,3.6,16.0,20.0,8.0,6.3,1.6500000000000001,4.8999999999999995,18.2,57.4,2020,Maurice Harkless,SF,NYK
0.8,1.5,0.4002,0.0,0.65,0.0,0.8,0.8,0.55,0.3335,0.5,0.55,0.45,0.0,0.5,0.0,0.0,0.0,0.0,0.65,3.5,2020,Max Strus,SF,CHI
142.2,257.0,0.34575,59.5,159.5,0.24245,70.8,117.0,0.39325,0.2885,39.5,55.8,67.2,179.4,252.20000000000002,35.2,15.0,53.95,43.5,123.19999999999999,470.4,2020,Maxi Kleber,PF,DAL
7.5,23.799999999999997,0.2646,6.0,12.0,0.4,2.8000000000000003,9.0,0.1945,0.2795,1.0,2.2,0.8,4.0,5.0,1.5,6.3,1.0,4.0,7.15,28.0,2020,Melvin Frazier,SG,ORL
83.3,93.60000000000001,0.4581,15.899999999999999,38.4,0.207,52.800000000000004,84.80000000000001,0.4984,0.3732,12.6,22.400000000000002,24.0,184.0,208.0,22.0,8.4,12.0,31.200000000000003,85.60000000000001,216.29999999999998,2020,Meyers Leonard,C,MIA
9.799999999999999,12.8,0.3942,2.6999999999999997,6.0,0.225,4.0,9.600000000000001,0.3336,0.34679999999999994,3.5,4.0,0.8,8.0,8.8,0.8,1.2,1.6,1.6,7.2,29.4,2020,Mfiondu Kabengele,C,LAC
55.5,182.0,0.2562,16.5,56.25,0.2344,35.6,92.5,0.2405,0.2345,39.5,52.25000000000001,18.400000000000002,50.5,73.5,54.5,34.3,11.0,41.6,56.550000000000004,226.1,2020,Michael Carter-Williams,SG,ORL
3.5,20.299999999999997,0.14459999999999998,3.0,17.25,0.1392,1.2000000000000002,3.0,0.25,0.155,4.5,7.700000000000001,0.4,4.5,5.0,1.0,1.4,0.0,4.0,14.3,18.9,2020,Michael Frazier,SG,HOU
13.2,33.0,0.24975000000000003,2.5,10.0,0.1625,10.2,27.599999999999998,0.2405,0.1855,5.5,8.4,8.4,34.45,43.550000000000004,5.6000000000000005,1.2,3.9000000000000004,12.0,25.9,42.0,2020,Michael Kidd-Gilchrist,PF,TOT
10.799999999999999,26.5,0.255,2.5,8.5,0.1911,7.8,21.599999999999998,0.23465,0.1935,3.5,5.3999999999999995,5.3999999999999995,16.900000000000002,22.75,4.0,0.0,1.9500000000000002,5.25,12.6,33.599999999999994,2020,Michael Kidd-Gilchrist,PF,CHO
